Source,Target,Type,Id,Label,timeset,Weight,action
344,176,Directed,3169,text_reply,,3,text_reply
181,176,Directed,3170,text_reply,,11,text_reply
344,383,Directed,3172,text_reply,,3,text_reply
383,344,Directed,3174,text_reply,,2,text_reply
344,344,Directed,3176,text_reply,,3,text_reply
383,424,Directed,3177,text_reply,,1,text_reply
424,344,Directed,3180,text_reply,,1,text_reply
181,383,Directed,3181,text_reply,,1,text_reply
147,436,Directed,3182,invite_members,,1,invite_members
229,376,Directed,3183,text_reply,,1,text_reply
89,229,Directed,3184,text_reply,,1,text_reply
75,424,Directed,3185,text_reply,,1,text_reply
424,75,Directed,3187,text_reply,,2,text_reply
107,181,Directed,3188,text_reply,,6,text_reply
181,107,Directed,3189,text_reply,,2,text_reply
424,107,Directed,3191,text_reply,,1,text_reply
107,424,Directed,3192,text_reply,,1,text_reply
75,344,Directed,3197,text_reply,,1,text_reply
344,75,Directed,3198,text_reply,,1,text_reply
75,380,Directed,3201,text_reply,,1,text_reply
211,75,Directed,3202,text_reply,,1,text_reply
229,104,Directed,3203,text_reply,,1,text_reply
376,104,Directed,3204,text_reply,,1,text_reply
376,314,Directed,3205,text_reply,,1,text_reply
477,344,Directed,3206,text_reply,,1,text_reply
344,477,Directed,3207,text_reply,,3,text_reply
477,176,Directed,3210,text_reply,,2,text_reply
176,429,Directed,3211,text_reply,,1,text_reply
429,176,Directed,3212,text_reply,,1,text_reply
276,107,Directed,3213,text_reply,,1,text_reply
344,107,Directed,3214,text_reply,,1,text_reply
107,344,Directed,3215,text_reply,,1,text_reply
107,382,Directed,3216,invite_members,,1,invite_members
181,89,Directed,3217,text_reply,,1,text_reply
89,181,Directed,3218,text_reply,,3,text_reply
89,436,Directed,3220,text_reply,,1,text_reply
106,436,Directed,3221,text_reply,,2,text_reply
181,436,Directed,3222,text_reply,,1,text_reply
436,181,Directed,3224,text_reply,,1,text_reply
436,106,Directed,3225,text_reply,,1,text_reply
314,229,Directed,3227,text_reply,,3,text_reply
477,314,Directed,3228,text_reply,,1,text_reply
314,477,Directed,3229,text_reply,,1,text_reply
89,477,Directed,3230,text_reply,,1,text_reply
276,477,Directed,3231,text_reply,,3,text_reply
176,276,Directed,3232,text_reply,,1,text_reply
82,67,Directed,3233,text_reply,,1,text_reply
80,479,Directed,3234,text_reply,,1,text_reply
344,479,Directed,3235,text_reply,,1,text_reply
9,386,Directed,3236,invite_members,,1,invite_members
308,132,Directed,3237,text_reply,,1,text_reply
229,308,Directed,3238,text_reply,,1,text_reply
301,484,Directed,3239,invite_members,,1,invite_members
181,143,Directed,3240,text_reply,,1,text_reply
181,477,Directed,3241,text_reply,,4,text_reply
176,380,Directed,3242,text_reply,,2,text_reply
89,465,Directed,3243,text_reply,,1,text_reply
314,341,Directed,3244,text_reply,,1,text_reply
229,34,Directed,3246,text_reply,,1,text_reply
344,276,Directed,3248,text_reply,,1,text_reply
34,229,Directed,3250,text_reply,,1,text_reply
54,276,Directed,3252,text_reply,,6,text_reply
54,344,Directed,3253,text_reply,,3,text_reply
276,54,Directed,3256,text_reply,,8,text_reply
181,54,Directed,3263,text_reply,,4,text_reply
176,181,Directed,3266,text_reply,,12,text_reply
176,477,Directed,3270,text_reply,,1,text_reply
54,477,Directed,3271,text_reply,,2,text_reply
54,181,Directed,3273,text_reply,,5,text_reply
403,176,Directed,3280,text_reply,,2,text_reply
176,403,Directed,3281,text_reply,,1,text_reply
176,239,Directed,3286,text_reply,,3,text_reply
239,176,Directed,3287,text_reply,,2,text_reply
188,181,Directed,3289,text_reply,,1,text_reply
176,211,Directed,3290,text_reply,,1,text_reply
158,436,Directed,3291,text_reply,,1,text_reply
436,158,Directed,3292,text_reply,,1,text_reply
76,239,Directed,3293,text_reply,,1,text_reply
181,239,Directed,3294,text_reply,,4,text_reply
239,181,Directed,3295,text_reply,,5,text_reply
149,176,Directed,3298,text_reply,,1,text_reply
176,438,Directed,3299,text_reply,,1,text_reply
488,176,Directed,3300,text_reply,,1,text_reply
76,488,Directed,3301,text_reply,,1,text_reply
176,188,Directed,3302,text_reply,,1,text_reply
334,239,Directed,3303,text_reply,,2,text_reply
239,334,Directed,3304,text_reply,,1,text_reply
25,421,Directed,3305,invite_members,,1,invite_members
381,294,Directed,3307,invite_members,,1,invite_members
