Source,Target,Type,Id,Label,timeset,Weight,action
126,44,Directed,6959,text_reply,,1,text_reply
59,44,Directed,6960,text_reply,,1,text_reply
80,80,Directed,6961,text_reply,,1,text_reply
255,156,Directed,6962,text_reply,,1,text_reply
156,255,Directed,6963,text_reply,,1,text_reply
118,223,Directed,6966,text_reply,,4,text_reply
278,223,Directed,6967,text_reply,,1,text_reply
198,220,Directed,6968,text_reply,,1,text_reply
188,107,Directed,6969,text_reply,,4,text_reply
278,118,Directed,6970,text_reply,,1,text_reply
257,198,Directed,6971,text_reply,,1,text_reply
257,307,Directed,6973,text_reply,,1,text_reply
307,257,Directed,6974,text_reply,,2,text_reply
9,188,Directed,6978,text_reply,,11,text_reply
296,89,Directed,6982,text_reply,,4,text_reply
89,296,Directed,6987,text_reply,,3,text_reply
9,89,Directed,6990,text_reply,,1,text_reply
118,254,Directed,6993,text_reply,,1,text_reply
296,106,Directed,6994,text_reply,,1,text_reply
9,118,Directed,6995,text_reply,,4,text_reply
106,9,Directed,6996,text_reply,,1,text_reply
190,118,Directed,6997,text_reply,,3,text_reply
214,190,Directed,6998,text_reply,,1,text_reply
156,190,Directed,6999,text_reply,,1,text_reply
107,254,Directed,7000,text_reply,,1,text_reply
142,157,Directed,7001,text_reply,,1,text_reply
2,317,Directed,7002,text_reply,,1,text_reply
2,80,Directed,7003,text_reply,,3,text_reply
214,142,Directed,7005,text_reply,,1,text_reply
80,142,Directed,7006,text_reply,,1,text_reply
296,142,Directed,7008,text_reply,,1,text_reply
7,296,Directed,7009,text_reply,,1,text_reply
307,40,Directed,7010,text_reply,,3,text_reply
40,307,Directed,7011,text_reply,,1,text_reply
141,141,Directed,7013,text_reply,,19,text_reply
2,141,Directed,7014,text_reply,,1,text_reply
188,103,Directed,7016,text_reply,,2,text_reply
9,133,Directed,7017,text_reply,,1,text_reply
133,9,Directed,7018,text_reply,,2,text_reply
56,133,Directed,7019,text_reply,,2,text_reply
133,56,Directed,7020,text_reply,,9,text_reply
133,264,Directed,7023,text_reply,,4,text_reply
191,296,Directed,7024,text_reply,,1,text_reply
133,80,Directed,7030,text_reply,,3,text_reply
204,124,Directed,7032,text_reply,,1,text_reply
317,124,Directed,7034,text_reply,,1,text_reply
221,124,Directed,7035,text_reply,,1,text_reply
51,223,Directed,7036,text_reply,,1,text_reply
188,110,Directed,7037,text_reply,,1,text_reply
51,11,Directed,7038,text_reply,,1,text_reply
220,124,Directed,7039,text_reply,,1,text_reply
124,220,Directed,7041,text_reply,,1,text_reply
124,118,Directed,7042,text_reply,,1,text_reply
118,70,Directed,7048,text_reply,,2,text_reply
156,70,Directed,7049,text_reply,,1,text_reply
156,98,Directed,7052,text_reply,,3,text_reply
124,9,Directed,7053,text_reply,,1,text_reply
98,9,Directed,7054,text_reply,,1,text_reply
139,110,Directed,7056,text_reply,,1,text_reply
156,138,Directed,7062,text_reply,,2,text_reply
174,156,Directed,7064,text_reply,,1,text_reply
156,174,Directed,7065,text_reply,,1,text_reply
307,258,Directed,7066,text_reply,,3,text_reply
156,258,Directed,7067,text_reply,,5,text_reply
280,156,Directed,7069,text_reply,,1,text_reply
9,296,Directed,7071,text_reply,,4,text_reply
296,280,Directed,7075,text_reply,,1,text_reply
142,126,Directed,7079,text_reply,,1,text_reply
156,94,Directed,7082,text_reply,,2,text_reply
159,96,Directed,7084,text_reply,,4,text_reply
9,153,Directed,7085,text_reply,,1,text_reply
220,219,Directed,7087,text_reply,,4,text_reply
220,96,Directed,7089,text_reply,,2,text_reply
220,107,Directed,7091,text_reply,,6,text_reply
107,220,Directed,7092,text_reply,,2,text_reply
219,107,Directed,7093,text_reply,,1,text_reply
107,219,Directed,7094,text_reply,,1,text_reply
219,220,Directed,7096,text_reply,,1,text_reply
46,219,Directed,7097,text_reply,,2,text_reply
219,46,Directed,7098,text_reply,,1,text_reply
156,219,Directed,7099,text_reply,,1,text_reply
96,219,Directed,7101,text_reply,,1,text_reply
96,220,Directed,7105,text_reply,,1,text_reply
219,56,Directed,7108,text_reply,,1,text_reply
159,219,Directed,7109,text_reply,,2,text_reply
219,159,Directed,7110,text_reply,,1,text_reply
156,159,Directed,7112,text_reply,,17,text_reply
159,156,Directed,7113,text_reply,,11,text_reply
156,54,Directed,7114,text_reply,,1,text_reply
133,219,Directed,7115,text_reply,,1,text_reply
237,203,Directed,7116,invite_members,,1,invite_members
9,210,Directed,7117,text_reply,,1,text_reply
210,9,Directed,7118,text_reply,,1,text_reply
296,210,Directed,7119,text_reply,,1,text_reply
210,296,Directed,7121,text_reply,,2,text_reply
221,296,Directed,7123,text_reply,,1,text_reply
9,221,Directed,7124,text_reply,,2,text_reply
201,9,Directed,7126,text_reply,,1,text_reply
9,201,Directed,7127,text_reply,,5,text_reply
9,9,Directed,7130,text_reply,,6,text_reply
221,9,Directed,7131,text_reply,,1,text_reply
9,156,Directed,7132,text_reply,,1,text_reply
236,139,Directed,7136,text_reply,,1,text_reply
9,236,Directed,7137,text_reply,,1,text_reply
139,210,Directed,7138,text_reply,,1,text_reply
139,161,Directed,7139,text_reply,,1,text_reply
139,201,Directed,7140,text_reply,,2,text_reply
139,236,Directed,7141,text_reply,,1,text_reply
236,9,Directed,7142,text_reply,,1,text_reply
9,257,Directed,7143,text_reply,,2,text_reply
307,124,Directed,7146,text_reply,,1,text_reply
156,96,Directed,7148,text_reply,,3,text_reply
126,96,Directed,7153,text_reply,,2,text_reply
86,42,Directed,7154,text_reply,,1,text_reply
9,42,Directed,7155,text_reply,,1,text_reply
153,42,Directed,7157,text_reply,,1,text_reply
107,122,Directed,7161,text_reply,,2,text_reply
122,107,Directed,7163,text_reply,,1,text_reply
9,220,Directed,7165,text_reply,,1,text_reply
9,107,Directed,7167,text_reply,,3,text_reply
9,39,Directed,7177,text_reply,,1,text_reply
39,9,Directed,7178,text_reply,,1,text_reply
157,280,Directed,7179,text_reply,,1,text_reply
278,9,Directed,7180,text_reply,,1,text_reply
9,278,Directed,7181,text_reply,,4,text_reply
9,223,Directed,7185,text_reply,,2,text_reply
9,307,Directed,7187,text_reply,,5,text_reply
5,9,Directed,7193,text_reply,,3,text_reply
9,5,Directed,7196,text_reply,,6,text_reply
9,11,Directed,7209,text_reply,,2,text_reply
188,9,Directed,7212,text_reply,,1,text_reply
9,142,Directed,7219,text_reply,,1,text_reply
188,142,Directed,7220,text_reply,,1,text_reply
307,142,Directed,7225,text_reply,,1,text_reply
156,188,Directed,7230,text_reply,,5,text_reply
296,188,Directed,7238,text_reply,,4,text_reply
118,258,Directed,7248,text_reply,,28,text_reply
188,258,Directed,7253,text_reply,,1,text_reply
214,296,Directed,7259,text_reply,,2,text_reply
118,214,Directed,7260,text_reply,,10,text_reply
214,118,Directed,7261,text_reply,,8,text_reply
296,214,Directed,7262,text_reply,,2,text_reply
96,118,Directed,7265,text_reply,,12,text_reply
272,188,Directed,7266,text_reply,,1,text_reply
56,272,Directed,7267,text_reply,,1,text_reply
319,56,Directed,7268,text_reply,,2,text_reply
254,272,Directed,7271,text_reply,,1,text_reply
188,272,Directed,7272,text_reply,,1,text_reply
156,56,Directed,7273,text_reply,,8,text_reply
107,156,Directed,7275,text_reply,,4,text_reply
188,188,Directed,7277,text_reply,,2,text_reply
188,56,Directed,7278,text_reply,,2,text_reply
103,188,Directed,7281,text_reply,,1,text_reply
282,56,Directed,7282,text_reply,,1,text_reply
56,282,Directed,7283,text_reply,,1,text_reply
142,282,Directed,7285,text_reply,,1,text_reply
258,56,Directed,7286,text_reply,,1,text_reply
56,258,Directed,7287,text_reply,,2,text_reply
156,282,Directed,7288,text_reply,,1,text_reply
156,307,Directed,7289,text_reply,,1,text_reply
307,156,Directed,7290,text_reply,,2,text_reply
139,75,Directed,7294,text_reply,,2,text_reply
118,75,Directed,7296,text_reply,,1,text_reply
118,153,Directed,7299,text_reply,,1,text_reply
139,319,Directed,7305,text_reply,,1,text_reply
0,153,Directed,7306,text_reply,,1,text_reply
56,139,Directed,7307,text_reply,,5,text_reply
244,56,Directed,7312,text_reply,,1,text_reply
56,156,Directed,7315,text_reply,,3,text_reply
307,56,Directed,7316,text_reply,,1,text_reply
139,121,Directed,7319,text_reply,,2,text_reply
280,307,Directed,7320,text_reply,,1,text_reply
307,280,Directed,7321,text_reply,,1,text_reply
121,139,Directed,7322,text_reply,,1,text_reply
307,188,Directed,7324,text_reply,,2,text_reply
51,188,Directed,7325,text_reply,,1,text_reply
188,307,Directed,7327,text_reply,,1,text_reply
174,118,Directed,7329,text_reply,,4,text_reply
118,174,Directed,7330,text_reply,,4,text_reply
156,319,Directed,7332,text_reply,,1,text_reply
99,156,Directed,7333,text_reply,,1,text_reply
89,118,Directed,7334,text_reply,,8,text_reply
298,89,Directed,7336,text_reply,,1,text_reply
89,298,Directed,7337,text_reply,,1,text_reply
156,224,Directed,7339,text_reply,,1,text_reply
139,224,Directed,7340,text_reply,,1,text_reply
298,296,Directed,7347,text_reply,,1,text_reply
296,298,Directed,7348,text_reply,,1,text_reply
121,296,Directed,7350,text_reply,,1,text_reply
236,296,Directed,7351,text_reply,,2,text_reply
188,296,Directed,7352,text_reply,,5,text_reply
264,296,Directed,7354,text_reply,,1,text_reply
142,41,Directed,7360,text_reply,,1,text_reply
278,296,Directed,7361,text_reply,,1,text_reply
139,280,Directed,7368,text_reply,,1,text_reply
188,156,Directed,7371,text_reply,,1,text_reply
307,2,Directed,7372,text_reply,,4,text_reply
2,307,Directed,7373,text_reply,,1,text_reply
156,57,Directed,7388,text_reply,,2,text_reply
118,57,Directed,7391,text_reply,,2,text_reply
298,156,Directed,7400,text_reply,,2,text_reply
156,214,Directed,7404,text_reply,,1,text_reply
214,156,Directed,7405,text_reply,,1,text_reply
210,118,Directed,7413,text_reply,,1,text_reply
159,214,Directed,7414,text_reply,,1,text_reply
159,296,Directed,7415,text_reply,,2,text_reply
214,159,Directed,7416,text_reply,,1,text_reply
296,159,Directed,7417,text_reply,,2,text_reply
56,103,Directed,7418,text_reply,,1,text_reply
157,56,Directed,7419,text_reply,,2,text_reply
157,103,Directed,7420,text_reply,,1,text_reply
133,118,Directed,7424,text_reply,,90,text_reply
140,56,Directed,7425,text_reply,,1,text_reply
56,140,Directed,7426,text_reply,,1,text_reply
133,140,Directed,7427,text_reply,,1,text_reply
181,133,Directed,7433,text_reply,,1,text_reply
133,181,Directed,7435,text_reply,,1,text_reply
97,159,Directed,7436,text_reply,,1,text_reply
118,133,Directed,7441,text_reply,,80,text_reply
133,107,Directed,7444,text_reply,,18,text_reply
40,40,Directed,7447,text_reply,,2,text_reply
40,127,Directed,7449,text_reply,,1,text_reply
156,125,Directed,7450,text_reply,,1,text_reply
125,156,Directed,7454,text_reply,,1,text_reply
156,280,Directed,7455,text_reply,,1,text_reply
53,133,Directed,7456,text_reply,,1,text_reply
133,53,Directed,7457,text_reply,,2,text_reply
118,93,Directed,7458,text_reply,,12,text_reply
282,32,Directed,7479,text_reply,,1,text_reply
32,282,Directed,7486,text_reply,,2,text_reply
133,282,Directed,7496,text_reply,,1,text_reply
32,133,Directed,7504,text_reply,,3,text_reply
133,32,Directed,7505,text_reply,,3,text_reply
118,96,Directed,7524,text_reply,,14,text_reply
181,96,Directed,7525,text_reply,,1,text_reply
280,96,Directed,7527,text_reply,,1,text_reply
118,159,Directed,7533,text_reply,,26,text_reply
96,159,Directed,7534,text_reply,,2,text_reply
159,201,Directed,7536,text_reply,,1,text_reply
201,159,Directed,7537,text_reply,,1,text_reply
133,89,Directed,7544,text_reply,,7,text_reply
89,133,Directed,7546,text_reply,,5,text_reply
181,118,Directed,7550,text_reply,,5,text_reply
133,96,Directed,7551,text_reply,,4,text_reply
107,133,Directed,7556,text_reply,,13,text_reply
159,89,Directed,7558,text_reply,,1,text_reply
110,258,Directed,7560,text_reply,,1,text_reply
126,159,Directed,7565,text_reply,,1,text_reply
24,258,Directed,7566,text_reply,,1,text_reply
156,50,Directed,7570,text_reply,,1,text_reply
118,141,Directed,7572,text_reply,,93,text_reply
156,103,Directed,7573,text_reply,,1,text_reply
141,118,Directed,7576,text_reply,,78,text_reply
141,133,Directed,7577,text_reply,,30,text_reply
141,156,Directed,7581,text_reply,,3,text_reply
105,118,Directed,7583,text_reply,,16,text_reply
93,174,Directed,7589,text_reply,,1,text_reply
118,250,Directed,7591,text_reply,,1,text_reply
106,32,Directed,7593,text_reply,,2,text_reply
32,106,Directed,7594,text_reply,,1,text_reply
118,106,Directed,7595,text_reply,,11,text_reply
42,118,Directed,7597,text_reply,,1,text_reply
133,162,Directed,7598,text_reply,,1,text_reply
118,263,Directed,7599,text_reply,,2,text_reply
156,123,Directed,7600,text_reply,,1,text_reply
296,297,Directed,7601,text_reply,,1,text_reply
297,296,Directed,7602,text_reply,,1,text_reply
214,258,Directed,7603,text_reply,,4,text_reply
258,214,Directed,7605,text_reply,,1,text_reply
96,214,Directed,7606,text_reply,,1,text_reply
214,96,Directed,7607,text_reply,,1,text_reply
280,100,Directed,7608,text_reply,,3,text_reply
280,258,Directed,7609,text_reply,,1,text_reply
118,172,Directed,7612,text_reply,,5,text_reply
118,309,Directed,7616,text_reply,,1,text_reply
201,102,Directed,7617,text_reply,,1,text_reply
118,265,Directed,7623,text_reply,,3,text_reply
199,309,Directed,7624,text_reply,,1,text_reply
38,296,Directed,7625,text_reply,,2,text_reply
32,265,Directed,7626,text_reply,,1,text_reply
133,144,Directed,7627,text_reply,,2,text_reply
144,133,Directed,7628,text_reply,,3,text_reply
296,38,Directed,7629,text_reply,,1,text_reply
309,199,Directed,7630,text_reply,,1,text_reply
282,205,Directed,7631,text_reply,,1,text_reply
159,258,Directed,7633,text_reply,,2,text_reply
265,146,Directed,7635,text_reply,,2,text_reply
162,297,Directed,7636,text_reply,,1,text_reply
69,118,Directed,7637,text_reply,,2,text_reply
118,69,Directed,7638,text_reply,,6,text_reply
146,265,Directed,7640,text_reply,,1,text_reply
53,144,Directed,7642,text_reply,,1,text_reply
144,53,Directed,7644,text_reply,,1,text_reply
144,118,Directed,7645,text_reply,,11,text_reply
280,265,Directed,7649,text_reply,,1,text_reply
118,150,Directed,7650,text_reply,,1,text_reply
156,144,Directed,7652,text_reply,,1,text_reply
159,133,Directed,7659,text_reply,,3,text_reply
181,129,Directed,7662,text_reply,,3,text_reply
96,156,Directed,7663,text_reply,,1,text_reply
53,118,Directed,7669,text_reply,,1,text_reply
129,133,Directed,7671,text_reply,,1,text_reply
280,159,Directed,7679,text_reply,,1,text_reply
142,159,Directed,7686,text_reply,,1,text_reply
106,56,Directed,7688,text_reply,,1,text_reply
106,107,Directed,7689,text_reply,,2,text_reply
156,106,Directed,7690,text_reply,,15,text_reply
106,156,Directed,7694,text_reply,,9,text_reply
133,106,Directed,7700,text_reply,,2,text_reply
159,142,Directed,7701,text_reply,,1,text_reply
118,256,Directed,7705,text_reply,,31,text_reply
156,256,Directed,7706,text_reply,,3,text_reply
263,118,Directed,7708,text_reply,,1,text_reply
107,256,Directed,7710,text_reply,,6,text_reply
56,89,Directed,7722,text_reply,,1,text_reply
89,56,Directed,7725,text_reply,,1,text_reply
133,156,Directed,7738,text_reply,,6,text_reply
156,133,Directed,7739,text_reply,,8,text_reply
118,292,Directed,7744,text_reply,,1,text_reply
314,181,Directed,7760,text_reply,,3,text_reply
141,314,Directed,7761,text_reply,,1,text_reply
156,24,Directed,7763,text_reply,,1,text_reply
230,106,Directed,7766,text_reply,,1,text_reply
156,230,Directed,7767,text_reply,,1,text_reply
126,118,Directed,7774,text_reply,,5,text_reply
106,106,Directed,7781,text_reply,,2,text_reply
246,70,Directed,7788,text_reply,,1,text_reply
156,246,Directed,7790,text_reply,,1,text_reply
64,207,Directed,7792,invite_members,,1,invite_members
59,118,Directed,7793,text_reply,,1,text_reply
214,74,Directed,7795,text_reply,,1,text_reply
133,74,Directed,7796,text_reply,,1,text_reply
258,159,Directed,7797,text_reply,,2,text_reply
264,133,Directed,7800,text_reply,,1,text_reply
296,126,Directed,7812,text_reply,,1,text_reply
156,126,Directed,7817,text_reply,,3,text_reply
140,118,Directed,7818,text_reply,,3,text_reply
74,214,Directed,7820,text_reply,,1,text_reply
265,106,Directed,7825,text_reply,,3,text_reply
265,156,Directed,7830,text_reply,,2,text_reply
156,265,Directed,7831,text_reply,,2,text_reply
156,127,Directed,7841,text_reply,,2,text_reply
156,140,Directed,7843,text_reply,,1,text_reply
164,118,Directed,7844,text_reply,,5,text_reply
133,164,Directed,7845,text_reply,,4,text_reply
164,133,Directed,7846,text_reply,,4,text_reply
282,106,Directed,7848,text_reply,,2,text_reply
106,282,Directed,7849,text_reply,,3,text_reply
106,258,Directed,7850,text_reply,,3,text_reply
307,282,Directed,7856,text_reply,,3,text_reply
99,282,Directed,7860,text_reply,,1,text_reply
282,99,Directed,7861,text_reply,,1,text_reply
169,214,Directed,7862,text_reply,,1,text_reply
159,307,Directed,7863,text_reply,,4,text_reply
307,159,Directed,7864,text_reply,,10,text_reply
106,159,Directed,7866,text_reply,,2,text_reply
159,106,Directed,7867,text_reply,,3,text_reply
144,106,Directed,7876,text_reply,,2,text_reply
307,106,Directed,7879,text_reply,,1,text_reply
106,133,Directed,7880,text_reply,,1,text_reply
85,319,Directed,7881,text_reply,,1,text_reply
214,319,Directed,7883,text_reply,,1,text_reply
133,190,Directed,7886,text_reply,,4,text_reply
286,3,Directed,7887,invite_members,,1,invite_members
3,156,Directed,7888,text_reply,,1,text_reply
118,3,Directed,7889,text_reply,,1,text_reply
133,3,Directed,7890,text_reply,,3,text_reply
3,118,Directed,7892,text_reply,,2,text_reply
262,85,Directed,7894,text_reply,,2,text_reply
133,133,Directed,7896,text_reply,,2,text_reply
3,133,Directed,7897,text_reply,,1,text_reply
85,262,Directed,7898,text_reply,,2,text_reply
140,10,Directed,7899,text_reply,,1,text_reply
183,145,Directed,7900,invite_members,,1,invite_members
156,151,Directed,7903,text_reply,,1,text_reply
118,251,Directed,7912,text_reply,,24,text_reply
215,107,Directed,7917,text_reply,,1,text_reply
56,215,Directed,7918,text_reply,,1,text_reply
99,133,Directed,7919,text_reply,,1,text_reply
37,118,Directed,7921,text_reply,,42,text_reply
118,37,Directed,7922,text_reply,,33,text_reply
156,141,Directed,7929,text_reply,,5,text_reply
133,188,Directed,7940,text_reply,,2,text_reply
307,181,Directed,7944,text_reply,,1,text_reply
13,214,Directed,7960,text_reply,,1,text_reply
13,118,Directed,7961,text_reply,,1,text_reply
156,150,Directed,7962,text_reply,,1,text_reply
307,174,Directed,7963,text_reply,,1,text_reply
188,174,Directed,7964,text_reply,,1,text_reply
70,258,Directed,7965,text_reply,,1,text_reply
118,315,Directed,7974,text_reply,,5,text_reply
315,282,Directed,7975,text_reply,,1,text_reply
251,156,Directed,7976,text_reply,,1,text_reply
138,118,Directed,7983,text_reply,,1,text_reply
188,198,Directed,7987,text_reply,,1,text_reply
118,198,Directed,7989,text_reply,,1,text_reply
230,118,Directed,7990,text_reply,,2,text_reply
118,230,Directed,7991,text_reply,,4,text_reply
188,141,Directed,7993,text_reply,,3,text_reply
141,188,Directed,7995,text_reply,,4,text_reply
144,188,Directed,7999,text_reply,,2,text_reply
188,144,Directed,8000,text_reply,,2,text_reply
236,198,Directed,8011,text_reply,,1,text_reply
133,317,Directed,8018,text_reply,,1,text_reply
89,236,Directed,8019,text_reply,,1,text_reply
265,159,Directed,8020,text_reply,,1,text_reply
317,118,Directed,8021,text_reply,,3,text_reply
97,118,Directed,8028,text_reply,,1,text_reply
284,118,Directed,8029,text_reply,,4,text_reply
282,236,Directed,8031,text_reply,,1,text_reply
118,146,Directed,8032,text_reply,,3,text_reply
172,118,Directed,8036,text_reply,,3,text_reply
118,100,Directed,8037,text_reply,,1,text_reply
118,53,Directed,8041,text_reply,,1,text_reply
168,44,Directed,8048,invite_members,,1,invite_members
107,282,Directed,8050,text_reply,,1,text_reply
282,107,Directed,8052,text_reply,,1,text_reply
118,297,Directed,8053,text_reply,,2,text_reply
257,144,Directed,8057,text_reply,,1,text_reply
144,257,Directed,8059,text_reply,,1,text_reply
251,297,Directed,8063,text_reply,,1,text_reply
201,258,Directed,8067,text_reply,,1,text_reply
65,118,Directed,8068,text_reply,,3,text_reply
89,65,Directed,8069,text_reply,,1,text_reply
96,257,Directed,8070,text_reply,,1,text_reply
265,89,Directed,8071,text_reply,,1,text_reply
265,118,Directed,8073,text_reply,,4,text_reply
118,49,Directed,8077,text_reply,,1,text_reply
118,181,Directed,8080,text_reply,,1,text_reply
159,69,Directed,8082,text_reply,,2,text_reply
69,159,Directed,8083,text_reply,,1,text_reply
265,102,Directed,8085,text_reply,,1,text_reply
280,89,Directed,8086,text_reply,,1,text_reply
251,56,Directed,8088,text_reply,,3,text_reply
37,251,Directed,8089,text_reply,,1,text_reply
251,37,Directed,8102,text_reply,,4,text_reply
188,251,Directed,8103,text_reply,,2,text_reply
188,106,Directed,8109,text_reply,,2,text_reply
251,106,Directed,8113,text_reply,,2,text_reply
65,89,Directed,8117,text_reply,,1,text_reply
37,133,Directed,8120,text_reply,,6,text_reply
251,70,Directed,8122,text_reply,,1,text_reply
314,70,Directed,8123,text_reply,,1,text_reply
159,188,Directed,8126,text_reply,,1,text_reply
50,89,Directed,8133,text_reply,,1,text_reply
24,118,Directed,8134,text_reply,,1,text_reply
118,24,Directed,8135,text_reply,,1,text_reply
141,70,Directed,8138,text_reply,,2,text_reply
159,144,Directed,8139,text_reply,,1,text_reply
164,319,Directed,8140,text_reply,,1,text_reply
114,144,Directed,8147,text_reply,,1,text_reply
118,201,Directed,8150,text_reply,,2,text_reply
118,314,Directed,8166,text_reply,,13,text_reply
314,118,Directed,8167,text_reply,,17,text_reply
133,256,Directed,8173,text_reply,,6,text_reply
40,118,Directed,8176,text_reply,,8,text_reply
101,118,Directed,8182,text_reply,,5,text_reply
144,21,Directed,8183,text_reply,,1,text_reply
118,21,Directed,8184,text_reply,,1,text_reply
280,188,Directed,8189,text_reply,,1,text_reply
141,107,Directed,8196,text_reply,,6,text_reply
107,141,Directed,8197,text_reply,,6,text_reply
256,107,Directed,8204,text_reply,,5,text_reply
256,133,Directed,8206,text_reply,,5,text_reply
169,118,Directed,8209,text_reply,,4,text_reply
107,169,Directed,8210,text_reply,,1,text_reply
290,235,Directed,8213,invite_members,,1,invite_members
296,265,Directed,8214,text_reply,,1,text_reply
296,32,Directed,8215,text_reply,,1,text_reply
323,32,Directed,8216,text_reply,,1,text_reply
106,93,Directed,8221,text_reply,,1,text_reply
32,264,Directed,8227,text_reply,,7,text_reply
32,93,Directed,8228,text_reply,,1,text_reply
264,32,Directed,8233,text_reply,,1,text_reply
173,106,Directed,8240,text_reply,,1,text_reply
173,118,Directed,8241,text_reply,,8,text_reply
96,100,Directed,8242,text_reply,,1,text_reply
106,100,Directed,8244,text_reply,,1,text_reply
251,100,Directed,8245,text_reply,,1,text_reply
169,156,Directed,8249,text_reply,,1,text_reply
118,169,Directed,8250,text_reply,,6,text_reply
214,133,Directed,8251,text_reply,,2,text_reply
169,133,Directed,8252,text_reply,,2,text_reply
133,169,Directed,8254,text_reply,,1,text_reply
251,169,Directed,8255,text_reply,,1,text_reply
105,133,Directed,8259,text_reply,,3,text_reply
67,118,Directed,8260,text_reply,,1,text_reply
307,133,Directed,8264,text_reply,,2,text_reply
173,174,Directed,8272,text_reply,,1,text_reply
118,249,Directed,8274,text_reply,,1,text_reply
140,249,Directed,8275,text_reply,,1,text_reply
118,173,Directed,8280,text_reply,,5,text_reply
255,173,Directed,8281,text_reply,,1,text_reply
118,255,Directed,8282,text_reply,,2,text_reply
6,118,Directed,8283,text_reply,,3,text_reply
6,93,Directed,8284,text_reply,,1,text_reply
126,257,Directed,8286,text_reply,,1,text_reply
100,298,Directed,8293,text_reply,,1,text_reply
255,91,Directed,8297,text_reply,,1,text_reply
104,232,Directed,8300,text_reply,,5,text_reply
232,104,Directed,8301,text_reply,,3,text_reply
139,173,Directed,8310,text_reply,,7,text_reply
232,118,Directed,8317,text_reply,,13,text_reply
118,232,Directed,8318,text_reply,,33,text_reply
99,256,Directed,8326,text_reply,,1,text_reply
133,38,Directed,8327,text_reply,,1,text_reply
159,38,Directed,8328,text_reply,,1,text_reply
38,247,Directed,8329,text_reply,,1,text_reply
105,225,Directed,8331,text_reply,,1,text_reply
159,225,Directed,8332,text_reply,,1,text_reply
156,225,Directed,8333,text_reply,,1,text_reply
225,156,Directed,8335,text_reply,,1,text_reply
40,156,Directed,8336,text_reply,,1,text_reply
156,40,Directed,8337,text_reply,,1,text_reply
106,276,Directed,8338,text_reply,,1,text_reply
118,65,Directed,8339,text_reply,,1,text_reply
57,156,Directed,8342,text_reply,,1,text_reply
156,51,Directed,8346,text_reply,,2,text_reply
118,51,Directed,8347,text_reply,,30,text_reply
156,173,Directed,8351,text_reply,,11,text_reply
144,173,Directed,8352,text_reply,,1,text_reply
100,118,Directed,8353,text_reply,,1,text_reply
296,173,Directed,8354,text_reply,,3,text_reply
146,100,Directed,8356,text_reply,,1,text_reply
100,280,Directed,8363,text_reply,,1,text_reply
100,146,Directed,8364,text_reply,,1,text_reply
307,80,Directed,8367,text_reply,,1,text_reply
96,146,Directed,8368,text_reply,,1,text_reply
181,173,Directed,8372,text_reply,,1,text_reply
191,139,Directed,8374,text_reply,,1,text_reply
18,218,Directed,8375,invite_members,,1,invite_members
80,139,Directed,8377,text_reply,,1,text_reply
139,80,Directed,8378,text_reply,,1,text_reply
139,191,Directed,8379,text_reply,,1,text_reply
133,139,Directed,8380,text_reply,,2,text_reply
139,174,Directed,8387,text_reply,,1,text_reply
218,234,Directed,8389,invite_members,,1,invite_members
133,141,Directed,8390,text_reply,,17,text_reply
6,174,Directed,8401,text_reply,,1,text_reply
214,173,Directed,8402,text_reply,,1,text_reply
256,118,Directed,8416,text_reply,,21,text_reply
156,32,Directed,8419,text_reply,,1,text_reply
139,37,Directed,8421,text_reply,,16,text_reply
37,139,Directed,8422,text_reply,,7,text_reply
139,138,Directed,8425,text_reply,,1,text_reply
74,107,Directed,8430,text_reply,,1,text_reply
138,139,Directed,8432,text_reply,,1,text_reply
32,57,Directed,8434,text_reply,,1,text_reply
118,276,Directed,8435,text_reply,,1,text_reply
96,133,Directed,8437,text_reply,,1,text_reply
139,133,Directed,8439,text_reply,,3,text_reply
133,232,Directed,8441,text_reply,,11,text_reply
169,232,Directed,8443,text_reply,,1,text_reply
169,256,Directed,8457,text_reply,,1,text_reply
118,164,Directed,8461,text_reply,,3,text_reply
156,80,Directed,8467,text_reply,,1,text_reply
173,126,Directed,8470,text_reply,,4,text_reply
173,129,Directed,8471,text_reply,,9,text_reply
280,129,Directed,8481,text_reply,,2,text_reply
129,181,Directed,8482,text_reply,,1,text_reply
314,129,Directed,8485,text_reply,,3,text_reply
181,314,Directed,8486,text_reply,,1,text_reply
173,103,Directed,8490,text_reply,,3,text_reply
103,173,Directed,8492,text_reply,,2,text_reply
139,103,Directed,8497,text_reply,,1,text_reply
133,322,Directed,8499,text_reply,,3,text_reply
256,322,Directed,8500,text_reply,,1,text_reply
322,133,Directed,8501,text_reply,,1,text_reply
156,169,Directed,8506,text_reply,,3,text_reply
298,169,Directed,8508,text_reply,,1,text_reply
173,298,Directed,8509,text_reply,,1,text_reply
169,298,Directed,8510,text_reply,,1,text_reply
174,129,Directed,8517,text_reply,,1,text_reply
257,169,Directed,8523,text_reply,,2,text_reply
107,296,Directed,8544,text_reply,,3,text_reply
257,296,Directed,8545,text_reply,,1,text_reply
199,257,Directed,8565,text_reply,,2,text_reply
137,169,Directed,8569,text_reply,,1,text_reply
118,137,Directed,8570,text_reply,,4,text_reply
137,118,Directed,8572,text_reply,,3,text_reply
258,118,Directed,8590,text_reply,,2,text_reply
188,92,Directed,8598,text_reply,,1,text_reply
